promoted,review,projects,salary,tenure,satisfaction,bonus,department_admin,department_engineering,department_finance,department_logistics,department_marketing,department_operations,department_retail,department_sales,department_support
0,-0.007853138298038135,1.2583545276981924,1,-0.40170017469963604,0.6392975316027844,0,False,False,False,False,False,True,False,False,False
0,-0.5895586624124416,-0.47678410023296697,1,-0.40170017469963604,0.2588396685399696,0,False,True,False,False,False,False,False,False,False
0,0.7020449102158405,-0.47678410023296697,1,-1.1116271607635833,-0.30116996132148466,0,False,True,False,False,False,False,False,False,False
0,0.373751650005406,-0.47678410023296697,1,0.3082268113643111,-0.7865201095319143,0,False,False,False,False,False,False,False,True,False
0,-1.3320139999172562,1.2583545276981924,1,-0.40170017469963604,1.8035853854134833,1,False,False,False,False,False,False,False,False,True
0,0.6810518100333193,-0.47678410023296697,1,-1.1116271607635833,1.0434199617400866,0,False,False,False,False,False,True,False,False,False
0,-0.640810863162119,-0.47678410023296697,1,-0.40170017469963604,1.7131636749616148,0,False,False,False,True,False,False,False,False,False
0,-0.13108590056058755,1.2583545276981924,0,-0.40170017469963604,0.5491387287848812,0,False,True,False,False,False,False,False,False,False
0,-0.7850871786188245,-0.47678410023296697,1,-1.1116271607635833,-2.0744376248720986,0,False,False,False,False,False,True,False,False,False
0,0.6651195696207793,-0.47678410023296697,1,0.3082268113643111,-0.897366614639907,0,False,False,False,True,False,False,False,False,False
0,1.873709992519419,-0.47678410023296697,2,0.3082268113643111,-1.45950933193808,1,False,True,False,False,False,False,False,False,False
0,-1.5096700521811546,1.2583545276981924,1,0.3082268113643111,-0.9609555298930441,0,False,False,False,False,False,False,False,True,False
0,0.24069264495488848,-0.47678410023296697,1,1.0181537974282584,0.43596860494987916,0,False,False,False,False,False,True,False,False,False
0,0.4738285530053567,-0.47678410023296697,2,1.0181537974282584,0.044305518383780766,0,False,False,False,False,True,False,False,False,False
0,0.5500052603854577,-0.47678410023296697,1,-1.8215541468275305,0.0867398956840285,0,False,False,False,False,False,False,False,True,False
0,0.5245999617553017,1.2583545276981924,1,0.3082268113643111,-0.4630147068848939,0,False,False,False,False,False,False,True,False,False
0,-0.6833759289434808,-0.47678410023296697,1,0.3082268113643111,0.24793579225197973,0,False,True,False,False,False,False,False,False,False
0,-1.1065904685723083,-0.47678410023296697,1,1.7280807834922054,-0.7083295878043941,0,False,False,False,False,False,False,False,True,False
0,-0.4391119144384967,1.2583545276981924,2,0.3082268113643111,-0.2274287129972941,0,False,False,False,False,False,False,True,False,False
0,-0.4353890464637231,-0.47678410023296697,1,1.0181537974282584,0.25718065981828286,1,False,False,False,False,False,False,False,True,False
0,-0.7541191878531528,-0.47678410023296697,1,-1.1116271607635833,1.1454926112184587,1,False,False,False,False,False,False,True,False,False
0,-0.8706162870201242,-0.47678410023296697,0,0.3082268113643111,0.8265864135557079,0,False,True,False,False,False,False,False,False,False
0,-0.416747018562549,1.2583545276981924,2,-1.1116271607635833,-1.5326060845156844,0,False,False,False,False,False,False,False,True,False
0,0.16479840807443225,-0.47678410023296697,1,1.7280807834922054,0.7341397548446815,0,False,False,True,False,False,False,False,False,False
0,1.1462416961755086,-0.47678410023296697,1,1.0181537974282584,0.27531940010170236,0,False,False,False,True,False,False,False,False,False
0,-1.334380958710932,-0.47678410023296697,1,0.3082268113643111,-0.7560097648196707,0,False,False,False,True,False,False,False,False,False
0,-0.3709060489615618,-0.47678410023296697,1,1.0181537974282584,-0.46079816031664594,0,False,False,False,False,False,False,True,False,False
0,1.9356386492414355,-0.47678410023296697,1,1.0181537974282584,-0.4374860649301368,0,False,False,False,False,True,False,False,False,False
0,-0.23820330214539087,-0.47678410023296697,1,-0.40170017469963604,0.14528332872289254,0,False,False,False,False,False,True,False,False,False
0,0.7803038731500592,1.2583545276981924,1,-0.40170017469963604,-0.6856093306769167,1,False,False,False,False,False,True,False,False,False
0,2.1023133594307315,1.2583545276981924,2,-1.8215541468275305,-0.6329266976949818,0,False,True,False,False,False,False,False,False,False
0,-0.38948107832025747,-0.47678410023296697,0,0.3082268113643111,0.7839093906695229,0,False,False,False,False,False,False,False,False,True
0,-0.4459657572499033,-0.47678410023296697,1,0.3082268113643111,-1.1818406044358611,1,False,True,False,False,False,False,False,False,False
0,-0.6320895744718427,-0.47678410023296697,1,-1.1116271607635833,0.5726382118148549,0,False,True,False,False,False,False,False,False,False
0,-0.47284567193343013,1.2583545276981924,1,-0.40170017469963604,0.5319389086830728,0,False,False,False,False,False,True,False,False,False
0,0.9101069393763483,-0.47678410023296697,1,1.0181537974282584,0.5072223345721908,0,False,False,False,False,False,True,False,False,False
0,0.7387882410135332,-0.47678410023296697,2,2.438007769556153,1.2670896477803255,0,False,False,False,False,False,True,False,False,False
0,1.2628118005841356,1.2583545276981924,1,0.3082268113643111,-0.8500334134855467,1,False,False,False,False,False,False,False,True,False
0,-0.5176636120682779,1.2583545276981924,1,0.3082268113643111,1.6348319468315298,0,False,False,False,False,False,False,False,True,False
0,-0.6291242266124489,1.2583545276981924,0,0.3082268113643111,-0.20410889492879397,1,False,False,False,False,True,False,False,False,False
0,0.8151925081861272,-2.2119227281641263,1,-1.1116271607635833,-0.04857795762929644,1,False,False,False,False,False,True,False,False,False
0,0.2695116257618034,-0.47678410023296697,1,0.3082268113643111,-0.4058445878996369,0,False,False,False,False,False,True,False,False,False
0,-0.07639985380239346,1.2583545276981924,1,0.3082268113643111,-1.2585209502487482,0,False,False,False,False,False,False,False,False,False
0,-0.6509349088505928,1.2583545276981924,1,-1.1116271607635833,1.1327083056348206,0,False,True,False,False,False,False,False,False,False
0,-2.087604591069917,-0.47678410023296697,1,0.3082268113643111,0.6492562944458609,0,False,False,False,False,False,True,False,False,False
0,-0.7477862240770549,1.2583545276981924,1,0.3082268113643111,0.3515098791380295,0,False,False,False,False,False,True,False,False,False
0,-0.9540680289511123,-0.47678410023296697,1,-0.40170017469963604,0.8420706004185768,0,False,False,False,True,False,False,False,False,False
0,-0.21076623188906424,-0.47678410023296697,0,-0.40170017469963604,0.19812300984166917,0,False,True,False,False,False,False,False,False,False
0,0.8685186973203157,-0.47678410023296697,1,1.7280807834922054,-0.23001719331198603,0,False,False,False,False,True,False,False,False,False
0,0.10021567244460972,-0.47678410023296697,2,-1.1116271607635833,1.0279242913611089,0,False,False,False,False,False,False,True,False,False
0,-0.36894329915219515,-0.47678410023296697,1,-1.1116271607635833,0.8406912371237675,0,False,False,False,False,False,True,False,False,False
0,0.7736487336505199,1.2583545276981924,1,-0.40170017469963604,-0.20009470616115327,0,False,False,False,False,False,False,True,False,False
0,-1.7378864351188774,1.2583545276981924,1,-1.1116271607635833,1.611577476858317,0,False,False,False,False,False,False,True,False,False
0,0.048929973575307546,1.2583545276981924,1,-1.1116271607635833,-0.7387023455926431,1,False,True,False,False,False,False,False,False,False
0,-0.4963970156817924,-0.47678410023296697,0,0.3082268113643111,0.9138920794498117,0,False,False,False,False,False,False,False,False,False
0,-1.0473259931872498,-0.47678410023296697,1,-1.1116271607635833,1.160380250569378,0,False,True,False,False,False,False,False,False,False
0,0.07581180138055646,1.2583545276981924,1,-0.40170017469963604,-0.02891146688701074,0,False,False,False,False,True,False,False,False,False
0,0.8000605189735519,1.2583545276981924,1,-0.40170017469963604,-0.16548349550902078,1,False,True,False,False,False,False,False,False,False
0,0.4610562607056177,1.2583545276981924,1,0.3082268113643111,-1.0624021861843667,0,False,False,False,False,False,False,False,True,False
0,0.5228196344283905,-0.47678410023296697,2,-0.40170017469963604,-0.6899903682253443,0,False,True,False,False,False,False,False,False,False
0,-0.3505370875547074,-0.47678410023296697,1,1.7280807834922054,-0.4446242106804681,0,False,False,False,False,False,True,False,False,False
0,0.20239249399823403,-0.47678410023296697,1,-1.1116271607635833,0.5501533674893587,1,False,False,False,False,False,False,True,False,False
0,-1.297987313928097,1.2583545276981924,0,0.3082268113643111,0.8119082677676908,1,False,False,False,False,False,True,False,False,False
0,-1.4017457979860528,1.2583545276981924,1,1.7280807834922054,0.6822308940210562,0,True,False,False,False,False,False,False,False,False
0,1.81251354882256,1.2583545276981924,1,-1.8215541468275305,-0.6225746240517067,0,False,False,False,False,True,False,False,False,False
0,1.3049346392601087,-0.47678410023296697,1,-1.1116271607635833,-0.1006664463284485,0,False,False,False,False,False,False,False,True,False
0,-1.3954810879648942,-0.47678410023296697,1,-1.1116271607635833,2.4515642940962743,0,False,True,False,False,False,False,False,False,False
0,0.23423087897636144,-0.47678410023296697,2,1.7280807834922054,-0.3045356779566235,0,False,False,False,False,False,False,False,True,False
0,2.0666781628318907,-0.47678410023296697,2,1.7280807834922054,-0.805902788165823,1,False,False,False,False,False,False,True,False,False
0,0.9833086442792154,-0.47678410023296697,1,0.3082268113643111,-1.2207127443071253,0,False,True,False,False,False,False,False,False,False
0,0.5122738805698682,-0.47678410023296697,1,1.0181537974282584,0.03570527494274587,1,False,False,True,False,False,False,False,False,False
0,0.5748795624322829,1.2583545276981924,1,-0.40170017469963604,-1.1039226239811164,0,False,True,False,False,False,False,False,False,False
0,-0.3472317146132412,-0.47678410023296697,1,0.3082268113643111,1.1001620365283926,0,False,False,False,False,False,True,False,False,False
0,1.2670600245669539,-0.47678410023296697,1,-1.1116271607635833,-0.0986924085598853,0,False,False,False,False,False,False,False,True,False
0,1.542207261915497,-0.47678410023296697,0,-1.1116271607635833,-0.5148452135783507,0,False,False,False,False,False,False,False,False,True
0,0.7241311622350234,-0.47678410023296697,1,-1.1116271607635833,0.6416212538750092,1,False,True,False,False,False,False,False,False,False
0,0.4430681946182048,-0.47678410023296697,1,0.3082268113643111,-0.5963092163321982,0,False,False,False,False,False,False,True,False,False
0,1.5019725118349456,-0.47678410023296697,1,0.3082268113643111,-0.7649453006540176,1,False,False,False,False,False,False,False,False,True
0,-0.3063785363166546,-0.47678410023296697,1,1.7280807834922054,0.2015853115405456,0,False,False,False,True,False,False,False,False,False
0,2.181281731205564,1.2583545276981924,1,-1.8215541468275305,-0.5466572473045364,0,False,False,False,False,False,False,False,True,False
0,-0.6093718976048512,-0.47678410023296697,1,-0.40170017469963604,-1.8455287877234252,0,False,False,False,False,False,False,True,False,False
0,0.3657460261250567,1.2583545276981924,1,1.0181537974282584,-0.39074546385804254,0,False,False,False,False,False,False,False,True,False
0,-1.9153602212569547,1.2583545276981924,1,1.0181537974282584,-0.7089958804716578,0,False,False,False,False,False,False,False,False,True
0,1.4814604605816868,-0.47678410023296697,2,-1.1116271607635833,-1.1825272534078404,0,False,False,False,False,False,False,True,False,False
0,1.1603125193988637,1.2583545276981924,1,1.0181537974282584,-0.39713355001067757,0,True,False,False,False,False,False,False,False,False
0,1.3389169123961393,-0.47678410023296697,1,-1.1116271607635833,-1.1949300560032317,0,False,True,False,False,False,False,False,False,False
0,-0.8412819100232671,-0.47678410023296697,1,0.3082268113643111,-1.364518011447723,0,False,False,False,False,False,False,False,False,False
0,-0.9295718019659982,-0.47678410023296697,1,0.3082268113643111,-0.7552880507946628,0,False,False,False,False,False,False,False,True,False
0,-1.765302112871572,1.2583545276981924,1,-1.1116271607635833,1.8487969658291232,1,False,True,False,False,False,False,False,False,False
0,-0.13565053035475771,-0.47678410023296697,1,-0.40170017469963604,0.7521230437766742,0,False,False,False,True,False,False,False,False,False
0,0.6718633964190983,-0.47678410023296697,1,-0.40170017469963604,-0.12996153932299617,0,False,False,False,False,False,False,True,False,False
0,0.508568063532157,-0.47678410023296697,1,0.3082268113643111,-1.059958487852624,1,False,False,False,False,False,False,True,False,False
0,-1.0018799742152882,-0.47678410023296697,1,0.3082268113643111,-0.5282741198907184,0,False,False,False,True,False,False,False,False,False
0,0.6874130765380542,-0.47678410023296697,1,-0.40170017469963604,-0.0751300354927888,0,False,False,True,False,False,False,False,False,False
0,-0.4292736458213117,-0.47678410023296697,0,-1.1116271607635833,-2.3101937430316015,0,False,False,False,False,False,False,True,False,False
0,1.2836604690111086,1.2583545276981924,1,-0.40170017469963604,-1.8233344707717338,0,False,False,False,False,False,False,False,False,True
0,-0.6238872616335012,-0.47678410023296697,1,-0.40170017469963604,0.847414810578683,0,False,True,False,False,False,False,False,False,False
0,0.8413927617954755,-0.47678410023296697,2,-0.40170017469963604,0.07817259895322097,0,True,False,False,False,False,False,False,False,False
0,1.265665125307759,-2.2119227281641263,1,-1.8215541468275305,-0.42403007567432544,0,False,True,False,False,False,False,False,False,False
0,-1.0961056003512926,-0.47678410023296697,1,-0.40170017469963604,0.840418175335488,0,False,False,False,False,False,False,True,False,False
0,0.44864326460130083,-0.47678410023296697,1,-1.1116271607635833,-0.06902063946350091,0,False,False,True,False,False,False,False,False,False
0,0.47440923012346403,1.2583545276981924,0,1.0181537974282584,-0.48040576081393305,0,False,False,False,False,False,True,False,False,False
0,-1.0235030338557547,-0.47678410023296697,1,-0.40170017469963604,1.4947675464373986,1,False,False,False,False,False,False,False,False,True
0,-0.5972149172801728,-0.47678410023296697,1,-0.40170017469963604,1.359377304426105,0,False,True,False,False,False,False,False,False,False
0,-0.2570504084754595,-0.47678410023296697,1,-1.1116271607635833,1.6263713348751985,0,False,True,False,False,False,False,False,False,False
0,0.1897816522877187,-2.2119227281641263,1,1.7280807834922054,0.1810997652566618,0,False,False,False,False,False,False,True,False,False
0,1.1324680988418776,-0.47678410023296697,1,0.3082268113643111,-0.8707458167642157,1,False,True,False,False,False,False,False,False,False
0,-1.051731202919434,1.2583545276981924,1,-1.1116271607635833,0.8215371748946136,1,False,False,False,False,False,False,False,False,True
0,1.4168877489756178,-2.2119227281641263,1,-1.1116271607635833,-0.42478552380640133,1,False,False,False,False,False,True,False,False,False
1,1.5738379692066906,-0.47678410023296697,2,-1.1116271607635833,-0.7131365531399835,0,False,False,False,False,True,False,False,False,False
0,-1.1328636186433052,-0.47678410023296697,1,1.0181537974282584,0.17885938371002952,0,False,False,False,False,False,False,False,True,False
0,-1.1061252856271122,1.2583545276981924,1,-1.1116271607635833,0.942907832320425,0,False,False,False,False,False,False,False,False,True
0,-1.3312670280175458,-0.47678410023296697,1,-0.40170017469963604,0.9748657803862534,0,False,False,False,False,False,True,False,False,False
0,0.31529479961602347,-0.47678410023296697,1,1.0181537974282584,-0.8324848937403322,0,False,False,False,False,False,False,False,False,True
1,-1.0717893047755573,-0.47678410023296697,2,-0.40170017469963604,-1.447655590411416,0,False,False,False,False,False,True,False,False,False
0,0.5079918855502674,-0.47678410023296697,1,0.3082268113643111,-0.3130959069101551,0,False,False,False,False,False,False,False,False,False
0,-1.100485574714107,-0.47678410023296697,2,1.7280807834922054,0.19584564153671882,0,False,False,False,False,True,False,False,False,False
0,-0.6924583508965486,-0.47678410023296697,2,0.3082268113643111,1.6685029511040677,1,False,False,False,False,False,False,True,False,False
0,-0.5681815467661525,-0.47678410023296697,1,-1.1116271607635833,1.5277557767055083,0,False,False,False,False,False,False,False,False,True
0,1.880275559168683,-0.47678410023296697,1,-1.1116271607635833,-2.593752069875695,0,False,False,False,True,False,False,False,False,False
0,-0.46844127439321565,-0.47678410023296697,1,0.3082268113643111,0.510284208213335,1,False,False,True,False,False,False,False,False,False
0,-0.2863667804540304,-0.47678410023296697,1,0.3082268113643111,-1.7528898239042496,0,False,False,False,False,False,True,False,False,False
0,0.32736331102026783,-0.47678410023296697,1,1.0181537974282584,-1.5749382337883273,0,False,False,False,False,False,False,True,False,False
0,-1.7404423803080313,-0.47678410023296697,1,0.3082268113643111,1.7500172082311973,0,False,True,False,False,False,False,False,False,False
1,0.49788855078391125,-0.47678410023296697,2,-0.40170017469963604,-0.4291741448297847,0,False,False,False,False,False,False,False,True,False
0,1.5636003572635309,-0.47678410023296697,1,-1.1116271607635833,-0.22639286363070224,1,False,False,False,False,False,True,False,False,False
1,-2.4532300999241965,1.2583545276981924,1,-0.40170017469963604,2.8603904999741117,0,False,True,False,False,False,False,False,False,False
0,0.6647828631412425,-0.47678410023296697,1,1.0181537974282584,-0.4273008737374295,0,True,False,False,False,False,False,False,False,False
0,1.0963923544731857,-0.47678410023296697,2,-1.8215541468275305,-0.13087734694845357,0,False,False,False,True,False,False,False,False,False
1,0.6068183793436976,-0.47678410023296697,1,1.7280807834922054,-0.2300355570143412,0,False,False,False,False,False,True,False,False,False
0,-0.5719098141828044,-0.47678410023296697,1,-0.40170017469963604,-1.7522704670981772,0,False,False,False,False,False,False,False,True,False
0,-1.325636993890667,-0.47678410023296697,2,1.0181537974282584,0.29139992620553307,0,False,False,False,False,False,False,False,True,False
0,1.3576792810635665,1.2583545276981924,1,0.3082268113643111,-0.3117822706586392,1,False,False,False,False,False,False,False,True,False
0,-0.1076166550422648,1.2583545276981924,1,0.3082268113643111,0.8871703213260488,0,False,False,False,False,False,False,True,False,False
0,0.6674862550794497,-0.47678410023296697,1,-0.40170017469963604,-0.5816201767987499,0,False,False,False,False,False,True,False,False,False
0,0.7824139691894408,-0.47678410023296697,1,0.3082268113643111,-0.6132297864620233,0,False,False,True,False,False,False,False,False,False
0,-1.5177358563712124,1.2583545276981924,1,0.3082268113643111,0.8551154493687647,0,False,False,False,False,False,False,True,False,False
0,-2.067397414795632,-0.47678410023296697,1,-1.1116271607635833,2.557821907349178,0,False,False,False,False,False,False,False,True,False
0,-0.15381713285984439,-2.2119227281641263,1,-1.1116271607635833,1.049922123651332,0,True,False,False,False,False,False,False,False,False
0,0.03780398178068407,-0.47678410023296697,2,0.3082268113643111,-0.7520320632559494,0,False,False,False,True,False,False,False,False,False
0,0.26095026423567674,-0.47678410023296697,0,1.0181537974282584,1.0460349557690733,1,False,False,False,False,True,False,False,False,False
0,0.7063492900566044,1.2583545276981924,1,-1.1116271607635833,-0.23596312573214434,0,False,False,False,False,False,True,False,False,False
0,-1.9805419811776577,-0.47678410023296697,1,0.3082268113643111,1.5155393780869673,0,False,False,False,False,False,True,False,False,False
0,-1.248714766335384,-0.47678410023296697,1,1.7280807834922054,0.4746680280534973,0,False,False,False,False,False,True,False,False,False
0,-0.8401467797515018,-0.47678410023296697,1,-0.40170017469963604,0.008620052481630317,0,False,False,False,False,False,False,True,False,False
0,-0.19559401136740426,-0.47678410023296697,2,0.3082268113643111,-0.8412363800257321,1,False,False,False,False,False,False,False,False,False
0,1.091674191198149,1.2583545276981924,2,1.0181537974282584,-0.4368291379789505,1,False,True,False,False,False,False,False,False,False
0,0.010160838718323337,1.2583545276981924,0,-1.8215541468275305,0.3183705219298204,0,False,False,False,False,False,False,True,False,False
0,-1.1056460595440774,-0.47678410023296697,2,-1.1116271607635833,1.3904829110784955,1,False,False,False,False,True,False,False,False,False
0,1.5364328115376695,1.2583545276981924,2,-1.1116271607635833,-0.18350304698552095,0,False,False,False,False,False,False,False,False,False
0,-0.25192996934455203,1.2583545276981924,1,-1.1116271607635833,1.0278580629944711,0,False,False,False,False,False,False,False,True,False
0,-1.157724562815212,-0.47678410023296697,1,-1.1116271607635833,1.193454559175736,0,False,False,False,False,False,False,False,False,True
0,1.4991179184071295,-2.2119227281641263,1,-0.40170017469963604,-0.9640594686706742,0,False,True,False,False,False,False,False,False,False
0,1.1092893979539484,-0.47678410023296697,1,1.7280807834922054,-0.4864092467957062,0,True,False,False,False,False,False,False,False,False
0,0.7523017049529825,-0.47678410023296697,1,1.0181537974282584,1.1723012401906985,0,False,False,False,False,False,True,False,False,False
0,1.5683916645283011,1.2583545276981924,2,-1.8215541468275305,-1.1294749702512883,1,False,False,True,False,False,False,False,False,False
0,-0.8072345097912861,-0.47678410023296697,0,0.3082268113643111,-0.12436768452696696,1,False,False,False,False,False,False,False,True,False
0,-0.9871860032988504,-0.47678410023296697,1,0.3082268113643111,0.953844064724968,0,True,False,False,False,False,False,False,False,False
0,-1.0528680180023642,-0.47678410023296697,0,1.0181537974282584,0.1518564702447804,1,False,False,False,False,False,False,False,True,False
0,0.9741445481003033,-0.47678410023296697,1,-1.8215541468275305,0.20962268232253103,0,False,True,False,False,False,False,False,False,False
0,0.2603669847189883,1.2583545276981924,1,1.0181537974282584,-1.0576481839298204,0,False,False,False,False,True,False,False,False,False
0,-0.3747060376290889,-0.47678410023296697,2,-1.1116271607635833,0.9346942150365348,0,False,False,False,False,False,True,False,False,False
0,-0.13707161689480132,-0.47678410023296697,1,-0.40170017469963604,-0.0036944676796652363,0,False,True,False,False,False,False,False,False,False
0,-1.0257901311506605,-0.47678410023296697,1,0.3082268113643111,-0.4274885310564161,0,False,False,False,False,False,False,False,True,False
0,1.2453414051284857,1.2583545276981924,1,0.3082268113643111,-1.6843353149612978,0,False,False,False,False,False,False,True,False,False
0,-0.4476439545746315,-0.47678410023296697,1,0.3082268113643111,-0.9238315176173293,0,False,False,False,False,False,True,False,False,False
0,-0.9137395360499775,1.2583545276981924,1,0.3082268113643111,-1.8454766959043367,1,False,False,False,False,False,False,True,False,False
0,-0.9083717883681244,-0.47678410023296697,1,-0.40170017469963604,0.4900779739025431,0,False,True,False,False,False,False,False,False,False
0,0.030853032554713625,1.2583545276981924,1,-0.40170017469963604,-1.5603080116753922,0,True,False,False,False,False,False,False,False,False
0,0.2855458709782217,-2.2119227281641263,2,-1.1116271607635833,-0.08476318246280165,0,False,False,False,False,False,False,False,True,False
0,1.4348911804432172,-0.47678410023296697,1,1.0181537974282584,-0.8255078505422438,0,False,False,True,False,False,False,False,False,False
0,0.3733953896520767,1.2583545276981924,2,-0.40170017469963604,-0.01044651074746478,1,False,False,False,False,True,False,False,False,False
0,0.07873030044691146,-0.47678410023296697,2,-0.40170017469963604,0.6742893999116522,0,False,False,False,False,False,True,False,False,False
0,-0.22705324484169148,1.2583545276981924,1,1.0181537974282584,-0.44394230759197273,0,False,False,False,False,False,True,False,False,False
0,-0.32898645128018544,-0.47678410023296697,2,1.0181537974282584,0.008254594351630647,0,False,False,False,True,False,False,False,False,False
0,1.4226698663411756,1.2583545276981924,1,1.0181537974282584,0.0388948225135948,0,False,False,False,False,False,False,True,False,False
0,2.623096875147771,1.2583545276981924,2,-2.5314811328914777,-0.4793687976160368,0,False,False,False,False,False,False,False,False,False
0,2.087328239712912,1.2583545276981924,1,-1.1116271607635833,-0.707052569572365,0,False,False,False,False,False,False,False,False,True
0,-0.1954553197455633,1.2583545276981924,1,0.3082268113643111,-1.2346593111518227,0,False,False,False,False,False,True,False,False,False
0,-0.014166949360052987,-0.47678410023296697,1,-0.40170017469963604,0.22305965234789396,0,False,False,False,False,False,True,False,False,False
0,-0.2623756552972069,-0.47678410023296697,0,1.0181537974282584,1.1115541156031166,0,False,False,False,False,False,False,False,True,False
0,0.500216911147743,-0.47678410023296697,2,1.7280807834922054,-0.36746762804438304,1,False,True,False,False,False,False,False,False,False
0,-0.7683630991482362,1.2583545276981924,1,1.7280807834922054,-0.018537042331329055,0,True,False,False,False,False,False,False,False,False
1,0.8117502912930067,-0.47678410023296697,1,-1.8215541468275305,0.055087756638906665,0,False,False,False,False,False,False,False,True,False
0,1.8524233102775514,1.2583545276981924,2,-1.8215541468275305,-0.22987750718053102,1,False,False,False,False,False,False,False,False,True
0,-0.915269707237278,1.2583545276981924,1,-0.40170017469963604,1.061662242202218,1,False,False,False,False,False,False,False,False,True
0,-0.685343178836189,-0.47678410023296697,2,1.0181537974282584,-0.5343334175502852,0,False,False,False,False,False,True,False,False,False
0,1.3457375639269444,1.2583545276981924,0,-0.40170017469963604,-1.5648871464263845,0,False,False,True,False,False,False,False,False,False
0,0.28298572099286534,-0.47678410023296697,1,-1.8215541468275305,0.590972668746697,1,False,True,False,False,False,False,False,False,False
0,1.1233833312286996,-0.47678410023296697,1,1.0181537974282584,-0.16126254602333231,0,False,False,False,False,False,True,False,False,False
0,2.005355408172624,1.2583545276981924,1,-1.1116271607635833,-0.932389138386263,0,False,True,False,False,False,False,False,False,False
0,-0.8246409674814484,-0.47678410023296697,1,1.0181537974282584,0.8960876279522808,0,False,False,False,False,False,False,True,False,False
0,1.407853688089184,1.2583545276981924,0,-1.1116271607635833,0.5291982266929048,0,False,False,False,False,True,False,False,False,False
0,-0.1479000425360475,-0.47678410023296697,1,0.3082268113643111,-1.2106465632985737,0,False,False,False,False,False,False,False,True,False
0,1.0915966853264374,-0.47678410023296697,1,-0.40170017469963604,-0.8084811639436517,0,False,False,False,False,False,False,False,False,False
0,-2.200846389562971,1.2583545276981924,1,-1.1116271607635833,2.2175474294671726,0,False,True,False,False,False,False,False,False,False
0,2.573367968267374,1.2583545276981924,1,-1.1116271607635833,-1.7135995255238987,0,False,True,False,False,False,False,False,False,False
0,-0.5464535638288519,-0.47678410023296697,2,-1.1116271607635833,0.754221863599242,0,False,False,False,False,False,True,False,False,False
0,-0.3210877750112854,1.2583545276981924,1,-0.40170017469963604,0.762109871483252,0,False,False,False,False,False,False,False,True,False
0,2.109832845159773,-0.47678410023296697,1,-1.1116271607635833,-1.4827626527895539,0,False,False,False,False,False,False,True,False,False
0,-0.6290421276878961,1.2583545276981924,1,1.0181537974282584,-0.7819631321414017,0,False,False,False,False,False,False,False,True,False
0,1.0921976713059185,2.993493155629352,1,-1.1116271607635833,-1.268458478947819,0,False,False,False,True,False,False,False,False,False
0,0.7301590327932878,-0.47678410023296697,1,1.0181537974282584,-0.4345804349068191,0,False,False,False,False,False,False,False,False,True
0,0.20475562165012953,1.2583545276981924,1,-1.1116271607635833,0.7578442686184043,0,False,False,False,False,False,True,False,False,False
1,-1.9699517464752276,1.2583545276981924,1,1.7280807834922054,-0.019470990424070647,0,False,False,False,False,True,False,False,False,False
0,0.028299398814307455,-0.47678410023296697,1,1.7280807834922054,0.04448736899590747,1,False,False,False,False,False,False,True,False,False
0,-0.13691132310776127,-0.47678410023296697,1,-1.1116271607635833,0.24052478861938953,0,False,False,False,False,False,False,False,False,True
0,1.6423751210045774,-0.47678410023296697,1,0.3082268113643111,-0.057609586209727455,0,False,False,False,False,False,False,False,True,False
0,-0.29896805225962975,1.2583545276981924,1,-0.40170017469963604,0.34353542866113224,0,False,False,False,False,False,False,False,False,True
0,0.9111530900093578,-2.2119227281641263,0,1.7280807834922054,-2.0367064524830396,1,False,False,False,False,False,False,True,False,False
0,-0.6548754906014563,-2.2119227281641263,1,1.7280807834922054,0.736379412025375,0,False,False,False,False,False,False,False,True,False
0,1.9072657726984048,1.2583545276981924,1,0.3082268113643111,-1.9639020102588736,0,False,False,False,False,False,False,False,True,False
0,-0.3016043362155807,1.2583545276981924,1,-0.40170017469963604,0.4537401774491417,0,False,False,False,False,True,False,False,False,False
0,0.041475823621018926,-0.47678410023296697,1,-1.8215541468275305,1.0727310131961816,1,False,False,False,False,False,False,True,False,False
0,0.20964555550237124,1.2583545276981924,1,-1.1116271607635833,0.05510750607133351,1,False,True,False,False,False,False,False,False,False
0,-0.8679896043419675,-0.47678410023296697,1,0.3082268113643111,0.7615343210628096,1,False,False,False,False,False,False,True,False,False
0,1.0788626877038756,-0.47678410023296697,1,-1.1116271607635833,-0.14209123551663466,0,False,False,False,False,False,True,False,False,False
0,1.9748028840845673,-0.47678410023296697,1,-1.8215541468275305,-0.8498089336800382,0,False,True,False,False,False,False,False,False,False
0,-1.8030919204201274,-0.47678410023296697,1,0.3082268113643111,1.581269660459035,0,False,False,False,False,False,False,True,False,False
0,-0.03862418390057972,-0.47678410023296697,1,1.0181537974282584,-0.2761596451854345,0,True,False,False,False,False,False,False,False,False
0,-0.7930857690980884,-0.47678410023296697,1,-1.1116271607635833,1.6288387567888574,0,False,False,False,False,False,False,False,True,False
0,0.8615114804105699,-2.2119227281641263,1,-0.40170017469963604,-0.7303160170731525,0,False,True,False,False,False,False,False,False,False
0,0.22579022389484546,-0.47678410023296697,1,-0.40170017469963604,-0.29684299320088253,1,False,False,True,False,False,False,False,False,False
0,0.18119822101703906,-0.47678410023296697,2,1.0181537974282584,-0.1714683044383846,0,True,False,False,False,False,False,False,False,False
